_id,NAME,COUNTRY,DAY,MONTH,YEAR,ROUTE,NAME OF THE TEAM,LEADER
966,MICHAEL ROBARTS,USA,16,5,2002,"SOUTH E.
RIDGE","""",""""
4676,MS. VANESSA ANNE BLASIC,USA,21,5,2016,,"""",""""
529,NIMA GOMBU SHERPA,NEPAL,9,10,1993,S.RIDGE,"""",""""
177,ODDS EKIASSEN,UK,21,4,1985,"S.E.
RIDGE","""",""""
2471,MR.LAKPA BHOTE,NEPAL,19,5,2009,NORMAL,"""",""""
3932,MR. LAKPA NURU SHERPA,NEPAL,21,5,2013,,"""",""""
3318,MR. BARTON LINDEN B. MALLORY,USA,21,5,2011,,"""",""""
4558,MR. NGIMANURU SHERPA,NEPAL,19,5,2016,,"""",""""
573,RALPH HELS,USA,5,9,1994,S.E. RIDGE,"""",""""
4517,MR. PEM CHIRI SHERPA,NEPAL,13,5,2016,,"""",""""
4123,"MR. LHAKPA LAMBU
SHERPA",NEPAL,21,5,2013,,"""",""""
4411,MR. WANGDI SHERPA,NEPAL,19,5,2013,,"""",""""
4533,MS. KUMARI NUTAN,INDIA,22,5,2016,,"""",""""
2375,MR.STEPHEN JOHN CONEY,UK,23,5,2009,NORMAL,"""",""""
3627,MR.LHAKPA DORJEE SHERPA,NEPAL,19,5,2012,,"""",""""
2909,MR. PALDEN NAMGYA SHERPA,NEPAL,23,5,2010,,"""",""""
2209,MR. TANNER CORNELL BIXLER,USA,24,5,2008,NORMAL,"""",""""
5261,MS.BHUMIRA GURUNG,NEPAL,21,5,2017,,"""",""""
2493,MR. DAVID WILLIAM HAMILTON,UK,19,5,2009,NORMAL,"ADVENTURE
CONSULTANTS EVEREST
EXP. 2009","David William
Hamilton"
3106,MS. NIVEDITA CHOUDHARY,INDIA,21,5,2011,,"""",""""
384,ANG GYALZEN SHERPA,NEPAL,12,5,1992,S.E. RIDGE,"""",""""
853,MICHAEL BROWN,USA,22,5,2000,S.E. RIDGE,"INT'LMOUNTAIN GUIDES
EVEREST 2000",Patrick Robert Link
1881,OMAR SHERIF SAMARA,EGYPT,17,5,2007,S.E.RIDGE,"""",""""
371,DAWS SHERPA,NEPAL,12,5,1992,S.E. RIDGE,"""",""""
2674,MR. EUGENE E. REHFELD,USA,19,5,2009,NORMAL,"""",""""
3469,MR. CHHAWAG SHERPA,NEPAL,26,5,2012,,"""",""""
4585,MR. MING TEMBA SHERPA,NEPAL,20,5,2016,,"""",""""
1106,MINGMA WANGDI SHERPA,NEPAL,22,5,2003,"SOUTH EAST
RIDGE","""",""""
4806,"MR. PASANG RITA
SHERPA",NEPAL,12,5,2016,,"""",""""
2362,MR.LAKPA RITA SHERPA,NEPAL,23,5,2009,NORMAL,"""",""""
4272,"MR. MICHAEL ADRIAAN
WESSELS",NETHERLANDS,18,5,2013,,"""",""""
1337,PEMA TSHIRING SHERPA,NEPAL,15,5,2004,S E RIDGE,"""",""""
2190,MR.  ALLEN L. BARRETT,USA,21,5,2008,NORMAL,"""",""""
4869,MR. MING TEMBA SHERPA,NEPAL,20,5,2016,,"""",""""
3769,MR. TEMBA SHERPA,NEPAL,26,5,2012,,"""",""""
4218,MR.RITA DORJEE SHERPA,NEPAL,23,5,2013,,"""",""""
3753,MR. JANGBU SHERPA,NEPAL,25,5,2012,,"""",""""
5156,"MS. VIRIDIANA ALVAREZ
CHAVEZ",MEXICO,16,5,2017,,"AH
INTERNATIONAL
EVEREST
EXPEDITION 2017","Ms. VIRIDIANA
ALVAREZ
CHAVEZ"
5140,MR. PHURWA TENJI SHERPA,NEPAL,21,5,2017,,"""",""""
1172,PEMBA CHOTI SHERPA,NEPAL,22,5,2003,S E RIDGE,"""",""""
4389,MR. CHHIJI NURBU SHERPA,NEPAL,19,5,2013,,"""",""""
3034,MR. LAKPA DORJI SHERPA,NEPAL,17,5,2010,,"""",""""
1423,LHAKPA NURU SHERPA,NEPAL,30,5,2005,SE RIDGE,"""",""""
4529,"MR. PHURA NAMGYA
SHERPA",NEPAL,13,5,2016,,"""",""""
4790,MR PEMA CHHIRI SHERPA,NEPAL,19,5,2016,,"""",""""
4410,"MR. PASANG TENZING
SHERPA",NEPAL,19,5,2013,,"""",""""
1465,LAMA BABU SHERPA,NEPAL,30,5,2005,S E RIDGE,"""",
875,KAMI RITA SHERPA,NEPAL,24,5,2000,S.E. RIDGE,"""",""""
2298,MR.  DAWA GYALE SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
2618,MR.APPA SHERPA,NEPAL,21,5,2009,NORMAL,"""",""""
4602,MR. NIRMAL PURJA,NEPAL,19,5,2016,,"""",""""
1252,JUAN LLOPIS,SPAIN,17,5,2004,"SOUTH EAST
RIDGE","""",""""
2643,MR. VISHVESHWAR SEMWAL,INDIA,21,5,2009,NORMAL,"""",""""
841,DAWA SHERPA,NEPAL,21,5,2000,S.E. RIDGE,"""",""""
4859,MR.RAMESH CHANDRA ROY,INDIA,21,5,2016,,"""",""""
582,PETER ATHANS,USA,13,5,1994,S.E. RIDGE,"""",""""
205,SAEGUSA TERUO,JAPAN,1,1,1985,SOUTHCOL,"""",""""
1642,BARTOLOME CALAFAT MARCUS,SPAIN,18,5,2006,"NORMAL
ROUTE","""",""""
2015,MR. THUPTEN LOBSANG,INDIA,22,5,2008,NORMAL,,
906,GUILLERMO BENEGAS,USA,23,5,2001,"SOUTH E.
RIDGE","2001 ALPINE
MOUNTAINEERING MOUNT
EVEREST EXP",Guillermo Benegas
632,NURBU SHERPA,NEPAL,10,5,1996,S.E. RIDGE,"""",""""
4303,MR.ANG PEMBA SHERPA,NEPAL,22,5,2013,,"""",""""
1975,MR. MINGMA TSHERING SHERPA,NEPAL,22,5,2008,S.E.RIDGE,"""",""""
163,PHU DORJEE,INDIA,23,5,1984,SE. RIDGE,INDIAN EVEREST EXP,Co. D.K. Khular
3584,MR. PASANG DAWA SHERPA,NEPAL,19,5,2012,,"""",""""
3228,MR. CHIRANJI LAL,INDIA,14,5,2011,,"""",""""
4769,MR. BRENT RUSSELL BISHOP,USA,19,5,2016,,"""",""""
3796,MR. PEMBA RITA SHERPA,NEPAL,19,5,2012,,"""",""""
618,CHARLOTTE FOX,DENMARK,10,5,1996,SOUTHCOL,"""",""""
876,PEMBA THOTI SHERPA,NEPAL,24,5,2000,S.E. RIDGE,"""",""""
1432,MS. ESTHER COLWILL,CANADA,30,5,2005,SE RIDGE,"""",""""
548,WANGDA TSERING SHERPA,NEPAL,7,10,1993,SOUTH PILLAR,"""",""""
4438,"MR. CHRISTIAN GEB. MULLER
ZOU",GERMANY,23,5,2016,,"""",""""
4821,MR. DAWA TEMBA SHERPA,NEPAL,19,5,2016,,"""",""""
4480,"MR. MOHAMED SULAIMAN
MOHAMED SULAIMAN
ALDHUHOORI",UAE,19,5,2016,,"""",""""
2687,MR.PALDEN SHERPA,NEPAL,19,5,2009,NORMAL,"""",""""
5130,KALDEN PANJUR,INDIA,21,5,2017,,"""",""""
2793,MR. LHAKPA BHOTE,NEPAL,22,5,2010,,"""",""""
4333,MR.ANG GYALJEN SHERPA,NEPAL,21,5,2013,,"""",""""
1862,PEMBA G. SHERPA,NEPAL,23,5,2007,S.E.RIDGE,"""",""""
641,JAMLING NORGAY,INDIA,23,10,1996,S.E. RIDGE,"""",""""
3372,MR. MILLARD ALAN ROBERT,UK,11,5,2011,,"""",""""
638,EDMUND KARL VIESTURS,USA,23,10,1996,S.E. RIDGE,"""",""""
3969,MR. RAGHAV JONEJA,INDIA,21,5,2013,,"""",""""
3904,MR. BIR BAHADUR GURUNG,NEPAL,20,5,2013,,"""",""""
2309,MR. DORJEE KHATRI,NEPAL,23,5,2008,NORMAL,"""",""""
3371,MR. ISHIKAWA NAOKI,JAPAN,11,5,2011,,"""",""""
2097,MR. SHANGE DORJE SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
2795,MR. NGIMA THENDUK SHERPA,NEPAL,23,5,2010,,"""",""""
3474,MR. RAJENDRA SINGH PAL,INDIA,26,5,2012,,"""",""""
1373,KAMI SHERPA,NEPAL,17,5,2004,S E RIDGE,"""",""""
3201,MR. PHURA CHHIRI SHERPA,NEPAL,26,5,2011,,"""",""""
922,LHAKPA NURU SHERPA,NEPAL,23,5,2001,"SOUTH E.
RIDGE","""",""""
547,JUANGU. OIAZABAL,SPAIN,7,10,1993,SOUTH PILLAR,BASQUE EVEREST EXP,Juan U. Oiarxabal
1450,LHAKPA SHERPA,NEPAL,30,5,2005,S E RIDGE,"""",""""
2611,MR.PEMBA RITA SHERPA,NEPAL,19,5,2009,NORMAL,"""",""""
1901,MRS. JANET BELARMINO,PHILIPPINESS,17,5,2007,S.E.RIDGE,"""",""""
2029,MR. PHINJO DORJI SHERPA,NEPAL,27,5,2008,NORMAL,"""",""""
2302,MR. TASHI SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
1886,MS. VICTORIA F. JAMES,UK,24,5,2007,S.E.RIDGE,"""",""""
1643,ERWIN EMATA,PHILIPPINES,18,5,2006,"NORMAL
ROUTE","""",""""
4075,MR. SANU SHERPA,NEPAL,19,5,2013,,"""",""""
5100,"LOVERAJ SINGH
DHARMSHAKTU",INDIA,27,5,2017,,"ONGC-ECO EVEREST
EXPEDITION 2017
SPRING","Loveraj Singh
Dharmshaktu"
2098,MR. NEEMA TENJING SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
4620,MR. JAMES ANDREW GRIEVE,UK,19,5,2016,,"""",""""
5295,"MR. KAMA CHHIRING
SHERPA",NEPAL,21,5,2017,,"""",""""
4768,MS. LISA THOMPSON WHITE,USA,19,5,2016,,"""",""""
5266,JOHANN WENZL,AUSTRIA,22,5,2017,,"""",""""
837,DAWA CHIRI SHERPA,NEPAL,20,5,2000,S.E. RIDGE,"""",""""
602,BREDFORD C. BULL,USA,15,5,1995,S.E. RIDGE,"AMERICAN ON
SAGARMATHA",Robert Hoffman
2185,MR. DAWA NURU SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
4398,"MR. DAVID WILLIAM
HAMILTON",UK,19,5,2013,,"JAGGED GLOBE
EVEREST EXPEDITION
2013","Mr. David
William Hamilton"
3075,MR. KALJUNG DORJEE SHERPA,NEPAL,16,5,2011,,"""",""""
4568,MS. YACHIYO SUZUKI,JAPAN,20,5,2016,,,
1583,THUKTEN DORJEE SHERPA,NEPAL,20,5,2006,"NORMAL
ROUTE","""",""""
4527,"MR. NGAWANG TENJING
SHERPA",NEPAL,13,5,2016,,"""",""""
4256,MR. SETH GRIFFITH WATERFALL,USA,23,5,2013,,"""",""""
4843,MR. GUIJUN DONG,CHINA,16,5,2016,,"""",""""
1071,MATTHEW HOLT,UK,30,5,2003,S E RIDGE,"""",""""
1776,SCOTT ELLIS MC INTOSH,USA,16,5,2007,S.E.RIDGE,"""",""""
5099,MR. NGIMA NORBU SHERPA,NEPAL,23,5,2017,,"""",""""
1284,TSHERING THUNDU SHERPA,NEPAL,17,5,2004,S E RIDGE,"DREAM EVERST EXP.
2004",Robert Huygh
5028,SHARON JANICE MARSTON,AUSTRALIA,25,5,2017,,"""",""""
5131,URGYEN TOPGYE,INDIA,21,5,2017,,"""",""""
5042,FEI JIANPING,CHINA,20,5,2017,,"""",""""
1837,NGIMA DORJEE SHERPA,NEPAL,20,5,2007,S.E.RIDGE,"""",""""
4501,MS. POOJA MEHRA,INDIA,21,5,2016,,"""",""""
1020,RANDY PEETERS,USA,16,5,2002,"SOUTH E.
RIDGE","HIMALAYAN GUIDES
EVEREST EXPEDITION",Geoffery Standford
3621,MR.NEIL WILLIAM BEARD,UK,19,5,2012,,"""",""""
1327,DAWA ONGJU SHERPA,NEPAL,15,5,2004,S E RIDGE,"""",""""
476,CHHULDIM SHERPA,NEPAL,10,5,1993,S.RIDGE,"""",""""
3892,MR. SAMGEL SHERPA,NEPAL,20,5,2013,,"""",""""
1652,ANG PEMBA SHERPA,NEPAL,18,5,2006,"NORMAL
ROUTE","""",""""
4925,MITRA BAHADUR TAMANG,NEPAL,16,5,2017,,"""",""""
4546,MR. MARIO BORGES SIMOES,USA,19,5,2016,,"""",""""
2529,MR. ABDULKHALIM ELMEZOV,USA,19,5,2009,NORMAL,"""",""""
4447,"MR. NAMGEL DORJEE
TAMANG",NEPAL,23,5,2016,,"""",""""
3642,MR.THUPTEN LOBSANG,INDIA,25,5,2012,,"""",""""
5134,BRIJ MOHAN SHARMA,INDIA,20,5,2017,,"""",""""
1374,MINGMAR DORJI SHERPA,NEPAL,17,5,2004,S E RIDGE,"""",""""
740,NAWANG PHURBA SHERPA,NEPAL,25,5,1998,S.E. RIDGE,"""",""""
4083,MR.DA DENDI SHERPA,NEPAL,20,5,2013,,"""",""""
2749,MR. PEMBA CHOTTI SHERPA,NEPAL,17,5,2010,,"""",""""
868,APPA SHERPA,NEPAL,24,5,2000,S.E. RIDGE,"""",""""
1141,SUB.CHHIRING ANCHOK,INDIA,22,5,2003,"SOUTH E.
RIDGE","""",""""
998,WILLIAM CHARLES CROUSE,USA,16,5,2002,"SOUTH E.
RIDGE","ADVENTURE CONSULTANT
EVEREST EXPEDITION",William C. Crouse
1338,PEMA NURBU SHERPA,NEPAL,15,5,2004,S E RIDGE,"HIMALAYAN GUIDES
EVEREST EXP 2004","Mrs. Susan R.T.
Todd"
542,NGA TEMBS SHERPA,NEPAL,9,10,1993,S.RIDGE,"""",""""
1100,CHHULDIN NURU SHERPA,NEPAL,26,5,2003,"SOUTH EAST
RIDGE","""",""""
1133,PEMBA RINJEE SHERPA,NEPAL,22,5,2003,"SOUTH E.
RIDGE","""",""""
5144,ANANT KUKRETI,INDIA,21,5,2017,,"""",""""
4300,"MR.TSHERING DORJEE
SHERPA",NEPAL,22,5,2013,,"""",""""
2259,MR. JORDI ESTANYOL MARIN,SPAIN,21,5,2008,NORMAL,"""",""""
4292,MR.ADRIAN JOHN BALLINGER,UK,18,5,2013,,"""",""""
60,WOLFGANG NAIRZ,AUSTRALIA,3,5,1978,SOUTHCOL,AUSTRIAN EXPEDITION,Wolfgang Nairz
3251,MR. DOMINIC MARTIN JUDE,UK,13,5,2011,,,
1939,PEMBA T. SHERPA,NEPAL,21,5,2007,S.E.RIDGE,"""",""""
2903,MR. PETER MARTIN SOLIE,USA,17,5,2010,,"""",""""
5234,PHURA CHHERE SHERPA,NEPAL,25,5,2017,,"""",""""
2699,MR. NIMA DORJETAMANG,NEPAL,17,5,2010,,"EVEREST EXPEDITION FOR
EDUCATIONAL AWARENESS
TO BACKWARD
COMMUNITY 2010","Mr. Rana
Bahadur
Tamang"
4081,MR.SHINNOSUKE TOKUDA,JAPAN,20,5,2013,,"""",""""
1079,TSHERRI SHERPA,NEPAL,30,5,2003,S E RIDGE,"""",""""
3291,MR. YONSUK SUZANNA DERBY,USA,14,5,2011,,,
3692,"MR.CHHEWANG LENDU
SHERPA",NEPAL,19,5,2012,,"""",""""
4525,MR. GYALZEN DORJI SHERPA,NEPAL,11,5,2016,,"""",""""
2631,MS. PAMELA HELEN WESTGATE,UK,21,5,2009,NORMAL,"""",""""
2804,MR. SIMONE MORO,ITALY,22,5,2010,,"""",""""
941,TENDI SHERPA,NEPAL,24,4,2001,"SOUTH E.
RIDGE","""",""""
1081,PEMBA TENZING SHERPA,NEPAL,30,5,2003,S E RIDGE,"""",""""
188,ANG RITA SHERPA,NEPAL,29,4,1985,"S.E.
RIDGE","""",""""
4978,ROBERT KESLO SMITH,IRELAND,22,5,2017,,"""",""""
2086,MR. ANTHONY V. SAUNDERS,UK,24,5,2008,NORMAL,"""",""""
2250,MR. NIMA NURBA SHERPA,NEPAL,26,5,2008,NORMAL,"""",""""
4372,"MRS.KARINA RAGAZZO
OLIANI",BRAZIL,17,5,2013,,"""",""""
5187,"MR. TENJEE CHHUMBI
SHERPA",NEPAL,21,5,2017,,"""",""""
2024,MR. DA SONAM SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
3483,MR. NIMA KANCHHA SHERPA,NEPAL,19,5,2012,,"""",""""
1493,PA NURU SHERPA,NEPAL,30,5,2005,"SOUTH EAST
RIDGE","""",""""
4069,MR. UJJAL RAY,INDIA,19,5,2013,,"""",""""
227,PATRICK A. CULLINAN,AUSTRALIA,25,5,1988,SOUTHCOL,"""",""""
3728,MR. LAKPA SANGE SHERPA,NEPAL,26,5,2012,,"""",""""
2584,MR.WANG DOCHI SHERPA,NEPAL,21,5,2009,NORMAL,"""",""""
1930,DAVID KING,UK,21,5,2007,S.E.RIDGE,"""",""""
4264,"MR. BENJAMIN MASON
JONES",USA,18,5,2013,,"""",""""
4763,"MR. CHHIRING NAMGYAL
SHERPA",NEPAL,19,5,2016,,"""",""""
1405,PHU NURU SHERPA,NEPAL,30,5,2005,"SOUTH EAST
RIDGE","""",""""
2180,MR. ROBERT C. SCULL II,USA,24,5,2008,NORMAL,"""",""""
698,WALLACE BERG,USA,25,5,1997,S.E. RIDGE,"97 AMERICANEVEREST
EXP","Randy Todd
Burleson"
1125,PASANG TENZING SHERPA,NEPAL,22,5,2003,"SOUTH E.
RIDGE","""",""""
4156,"MS. BIDYAPATI DEVI
NINGTHOUJAM",INDIA,17,5,2013,,"""",""""
3373,MR.PARORE ADAM CRAIG,NEW ZEALAND,11,5,2011,,"""",""""
1779,NIMA ONDEKI SHERPA,NEPAL,16,5,2007,S.E.RIDGE,"""",""""
2635,NAMGUAL SHERPA,NEPAL,20,5,2009,NORMAL,"""",""""
3221,MR. TARKE SHERPA,NEPAL,20,5,2011,,"""",""""
1038,LHAKPA GELA SHERPA,NEPAL,25,5,2002,"NORMAL
ROUTE","MOUNTAIN MADNESS
EVEREST EXPEDITION","Hector M. Ponce
De Lean Gomez"
4464,MR. MICHAEL AARON HAMILL,USA,21,5,2016,,"""",""""
2257,MR. FRANCES XAVIER ARIAS SUNE,SPAIN,21,5,2008,NORMAL,"""",""""
5239,PASANG NGIMA SHERPA,NEPAL,25,5,2017,,"""",""""
314,CHRISTINE JUNIN,FRANCE,5,10,1990,SOUTHCOL,"""",""""
2650,MR. KUSHAL SINGH RANA,INDIA,21,5,2009,NORMAL,"""",""""
2282,MR. PASANG KARMA SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
2941,MR. NIMA KARMA SHERPA,NEPAL,5,5,2010,,"""",""""
2548,MR.PEMBA SHERPA,NEPAL,20,5,2009,NORMAL,"""",""""
1417,KEIICHI IWASAKI,JAPAN,31,5,2005,"SOUTH EAST
RIDGE","DREAM EVEREST
EXP.2005",Dirk Stephan
1037,CHARLES SCOTTE WOLLUMS,USA,25,5,2002,"SOUTH E.
RIDGE","""",Guillermo Benegas
2160,MR. NEEMA GYALGEN SHERPA,NEPAL,23,5,2008,NORMAL,"""",""""
4418,MR. JANGBU SHERPA,NEPAL,19,5,2013,,"""",""""
1755,JANGBU SHERPA,NEPAL,18,5,2007,S.E.RIDGE,"""",""""
3520,"MR. BENJAMIN IAN
BARLINGTON",AUSTRALIA,25,5,2012,,"""",""""
3817,"MR. GABRIEL ANDRES
BECKER MARDONES",CHILE,18,5,2012,,"""",""""
3040,DR. ROBERT MICHAEL GATT,MALTA,17,5,2010,,"""",""""
2521,MR.CHHIRING PEMBA SHERPA,NEPAL,20,5,2009,NORMAL,"""",""""
3623,"MR.MARTTIAS JOKOB
LINDQUIST",SWEDEN,25,5,2012,,"""",""""
4699,MR. KOKI NISHIDA,JAPAN,19,5,2016,,"""",""""
3874,"MR.DAWA WONGCHHU
SHERPA",NEPAL,19,5,2013,,"""",""""
1507,DORJEE LAMA SHERPA,NEPAL,30,5,2005,"SOUTH EAST
RIDGE","""",""""
1924,MINGMA T. SHERPA,NEPAL,16,5,2007,S.E.RIDGE,"""",""""
449,JOHN HELCNCK,USA,10,5,1993,E. RIDGE,ALPINE ASCENT INT. EXP.,Peter Athans
2752,MS. FIONA MARGARET,UK,25,5,2010,,"""",""""
2846,MR. DARREN JADE ROBERTSON,AUSTRALIA,23,5,2010,,"""",""""
5268,SAHABUDDIN SK,INDIA,21,5,2017,,"""",""""
2888,MR. LAKPA RITA SHERPA,NEPAL,24,5,2010,,"""",""""
362,GUY COTTER,NEW ZEALAND,12,5,1992,S.E. RIDGE,"""",""""
2184,MR. MINGMA TSHERING SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
1135,DORJEE SHERPA,NEPAL,22,5,2003,"SOUTH E.
RIDGE","""",""""
4237,"MR. CHHIRING WANGCHHU
SHERPA",NEPAL,23,5,2013,,"""",""""
2156,MR. JAMES M. BALFOUR,UK,23,5,2008,NORMAL,"""",""""
1831,JOHN BAXTER GILLESPIE,USA,20,5,2007,S.E.RIDGE,"""",""""
1054,ANG CHHIRING SHERPA,NEPAL,30,5,2003,S E RIDGE,"""",""""
2461,MR.RITA DORJI SHERPA,NEPAL,23,5,2009,NORMAL,"""",""""
23,H.C.S. RAWAT,INDIA,29,5,1965,SOUTHCOL,INDIAN EXPEDITION,""""
2067,MR. LAKPA BHOTA,NEPAL,21,5,2008,NORMAL,"""",""""
1654,RHYS MILES JONES,UK,17,5,2006,"NORMAL
ROUTE","""",""""
3815,"MR. EUGENIO LUIS GUZMAN
LETELIER",CHILE,18,5,2012,,"2012 CHILEAN
EVEREST EXPEDITION","Mr. Eugenio
Luis Guzman
Letelier"
3626,MR.JOAN CLOFENT TORRELLAS,SPAIN,19,5,2012,,"""",""""
2744,MR. DAWA CHIRING SHERPA,NEPAL,17,5,2010,,"""",""""
3155,MR. PEME SHERPA,NEPAL,18,5,2011,,"""",""""
4319,"MRCHHIRING NAMGAL
SHERPA",NEPAL,19,5,2013,,"""",""""
2469,"MR. MAURICIO GERARDO LOPEZ
ANAYA",MEXICO,19,5,2009,NORMAL,"""",""""
2326,MR. E DAWES EDDY III,USA,20,5,2009,NORMAL,"""",""""
461,PEMBA TEMBA SHERPA,NEPAL,10,5,1993,E. RIDGE,"""",""""
1068,VERNON EDWARD,USA,30,5,2003,S E RIDGE,"2003 AAI MT.EVEREST
EXP.","Vernon
Edward Tejas"
88,BOZIC STIPE,YUGOSLAVIA,15,5,1979,WEST RIDGE,"""",""""
1431,ANTHONY PETER VAN MARKEN,SOUTH AFRICA,30,5,2005,SE RIDGE,"""",""""
3036,MR. PASANG RITA SHERPA,NEPAL,23,5,2010,,"""",""""
283,NIMA RITA SHERPA,NEPAL,23,10,1989,WEST RIDGE,"""",""""
2484,MR.TASHI SHERPA,NEPAL,19,5,2009,NORMAL,"""",""""
463,MS. DICKY DOLMA,INDIA,10,5,1993,S.RIDGE,"""",""""
213,NOBORU YAMADA,JAPAN,5,5,1988,NORTH S. COL,"""",
2589,MR.PEMBA SHERPA,NEPAL,21,5,2009,NORMAL,"""",""""
3653,"MR. MAXIMILIEN PETER
BUNCE",USA,26,5,2012,,"2012 IMG EVEREST
EXPEDITION III","Mr. Maximilien
Peter Bunce"
2582,MR. NOEL RICHMOND HANNA,IRISH,21,5,2009,NORMAL,"""",""""
1369,KAME SHERPA,NEPAL,17,5,2004,S E RIDGE,"""",""""
235,MR. AGIWA,FRANCE,26,9,1988,SOUTHCOL,"""",""""
4592,MR. GES MAN TAMANG,NEPAL,19,5,2016,,"""",""""
598,DORJEE SHERPA,NEPAL,5,11,1994,S.E. RIDGE,"""",""""
4691,MR. NGATEMBA SHERPA,NEPAL,20,5,2016,,"""",""""
2251,MR. ONGSE SHERPA,NEPAL,26,5,2008,NORMAL,"""",""""
4317,MR.PALDEN NAMGE SHERPA,NEPAL,19,5,2013,,"""",""""
2284,MR. TULSINGH GURUNG,NEPAL,22,5,2008,NORMAL,"""",""""
663,APPA SHERPA,NEPAL,11,10,1996,S.E. RIDGE,"""",""""
5262,ANG FURBA SHERPA,NEPAL,20,5,2017,,,
2286,MR. DAWA TENJING SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
5002,PASANG ANGJU BHOTE,NEPAL,27,5,2017,,"""",""""
3606,"MR. PEMBA TENJING
SHERPA",NEPAL,19,5,2012,,"""",""""
2933,MR. THEODORE FAIRHURST,CANADA,23,5,2010,,"""",""""
2819,MR. PEMA NURU SHERPA,NEPAL,23,5,2010,,"""",""""
3875,MR. LAKCHA SANGE SHERPA,NEPAL,19,5,2013,,"""",""""
780,MR. PEMBA SHERPA,NEPAL,6,5,1999,S.E. RIDGE,"""",""""
2545,MR.TENJI SHERPA,NEPAL,19,5,2009,NORMAL,"""",""""
3814,"MR. SHERA GYALZEN
SHERPA",NEPAL,26,5,2012,,"""",""""
3869,"MR. MINGMA NURBU
SHERPA",NEPAL,19,5,2013,,"""",""""
4748,"MS. SILVIA MARLENE
VASQUEZ LAVADO",PERU,19,5,2016,,"""",""""
4817,MR. RAFIK TAHER SHAIKH,INDIA,19,5,2016,,"""",""""
5127,LAKPA NURU SHERPA,NEPAL,21,5,2017,,"""",""""
686,CHHULDIM SHERPA,NEPAL,23,5,1997,S.E. RIDGE,"""",""""
3581,MR. EDWARD KENTON COOL,UK,25,5,2012,,,
3097,MR. SONAM TASHI SHERPA,NEPAL,20,5,2011,,"""",""""
3878,MR. ADITYA KARKI,NEPAL,20,5,2013,,"JT INDO-NEPAL ARMY
EVEREST EXPEDITION
2013","Mr. Sunil Singh
Rathour"
2172,MR. KAMI RITA SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
3002,"MR. PASANG ONGCHU
SHERPA",NEPAL,23,5,2010,,"""",""""
1851,SIMON JEREMY HALL,UK,23,5,2007,S.E.RIDGE,"""",""""
488,MS. DEEPA SHARMA,INDIA,16,5,1993,S.RIDGE,"""",""""
1689,TSEWANG L. SHERPA,NEPAL,19,5,2007,S.E.RIDGE,"""",""""
2231,MR.  PHAN THANH NHIEN,VIETNAM,22,5,2008,NORMAL,"""",""""
3685,"MR. MINGMA CHHIRING
SHERPA",NEPAL,26,5,2012,,"""",""""
2321,MR. CHHEDEN SHERPA,NEPAL,25,5,2008,NORMAL,"""",""""
783,TENJI SHERPA,NEPAL,12,5,1999,S.E. RIDGE,"""",""""
522,FRANCCOIS BERNARD,FRANCE,6,10,1993,S.RIDGE,"""",""""
523,ANTONINE CAYROL,FRANCE,6,10,1993,S.RIDGE,"""",""""
4839,MR. YUAN WANG,CHINA,16,5,2016,,"""",""""
4276,MR. KARMA SARKE SHERPA,NEPAL,18,5,2013,,"""",""""
2399,MR.NIMA GYALZEN SHERPA,NEPAL,19,5,2009,NORMAL,"""",""""
2208,MR. JOBY DAVID OGYN,USA,24,5,2008,NORMAL,"""",""""
3927,MR.PEMBA DORCHI SHERPA,NEPAL,19,5,2013,,"""",""""
4007,MR. KIERAN LALLY,IRELAND,23,5,2013,,"""",""""
4154,MR. TARUN SAIKIA,INDIA,18,5,2013,,"""",""""
3197,MR. PEMBA TSHERING SHERPA,NEPAL,20,5,2011,,"""",""""
1512,DA NURU SHERPA,NEPAL,23,5,2006,"SOUTH EAST
RIDGE","""",""""
1883,EDWARD A. SUPPLEE,USA,17,5,2007,S.E.RIDGE,"""",""""
652,BRUCE HERROD,UK,25,5,1996,S.E. RIDGE,"""",""""
4761,MR. CHHUDIM SHERPA,NEPAL,19,5,2016,,"""",""""
3492,MR. SAMDEN BHOTE,NEPAL,26,5,2012,,"""",""""
370,APA SHERPA,NEPAL,12,5,1992,S.E. RIDGE,"""",""""
4640,MR. JIT BAHADUR SHERPA,NEPAL,19,5,2016,,"""",""""
2971,MR. RITA DORJEE SHERPA,NEPAL,22,5,2010,,"""",""""
119,RALYBERDIN VLADMIR,USSR,4,5,1982,S.W. FACEQ,"""",""""
3746,MR. MARK DAVID JENKINS,USA,25,5,2012,,"""",""""
3651,MR. ANG DAWA SHERPA,NEPAL,25,5,2012,,,
2217,MR. PASANG DAWA SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
3996,MR PASANG SHERPA,NEPAL,21,5,2013,,"""",""""
